0.000	-6929.921
1.162	-7130.690
1.349	-7220.685
1.492	-7295.770
1.640	-7335.680
1.620	-7427.009
1.659	-7465.333
1.738	-7537.699
1.758	-7549.324
1.774	-7558.468
1.732	-7592.019
1.697	-7609.685
1.678	-7556.405
1.697	-7630.014
1.728	-7455.830
1.878	-7513.196
1.875	-7556.448
1.896	-7614.119
1.917	-7556.149
1.909	-7621.593
1.991	-7665.344
2.002	-7651.218
1.986	-7694.801
1.966	-7692.560
2.035	-7727.784
2.015	-7740.210
2.008	-7716.633
1.977	-7734.271
1.949	-7690.020
1.968	-7734.896
1.993	-7741.581
1.990	-7760.469
1.971	-7807.912
1.976	-7784.227
1.978	-7841.824
1.990	-7831.260
1.995	-7798.428
2.006	-7824.207
2.039	-7819.855
2.041	-7812.419
2.031	-7836.498
2.045	-7842.971
2.006	-7889.111
1.997	-7871.647
2.019	-7843.310
1.983	-7827.617
1.986	-7844.335
1.991	-7821.464
1.995	-7885.878
2.111	-7913.934
2.099	-7957.173
2.099	-7933.886
2.097	-7904.376
2.102	-7978.410
2.125	-8031.181
2.136	-7991.800
2.149	-8012.436
2.122	-7994.087
2.121	-7944.370
2.118	-8022.554
2.142	-8043.352
2.105	-8011.451
2.129	-8034.356
2.171	-8019.750
2.172	-8018.545
2.189	-8039.142
2.248	-7956.937
2.251	-7986.451
2.230	-8026.108
2.284	-7961.891
2.260	-7967.947
2.226	-7969.061
2.237	-8031.056
2.299	-8026.321
2.328	-8004.602
2.332	-7955.129
2.348	-8026.302
2.325	-8059.485
2.332	-8014.013
2.310	-8026.916
2.304	-8032.510
2.347	-7993.456
2.417	-7941.607
2.436	-7987.033
2.459	-8029.661
2.469	-8034.746
2.448	-8054.705
2.423	-8027.094
2.381	-8010.155
2.307	-8072.574
2.310	-8097.779
2.361	-8049.516
2.366	-8126.870
2.375	-8073.317
2.378	-8110.071
2.394	-8114.771
2.367	-8107.876
2.426	-8137.250
2.389	-8120.132
2.448	-8169.575
2.482	-8184.694
2.520	-8127.782
2.514	-8157.643
2.530	-8103.207
2.467	-8067.072
2.531	-8080.360
2.475	-8043.709
2.503	-8058.534
2.531	-8107.292
2.491	-8163.868
2.503	-8148.227
2.524	-8137.629
2.515	-8104.467
2.475	-8107.397
2.515	-8100.876
2.571	-8112.986
2.592	-8141.358
2.598	-8122.497
2.582	-8118.069
2.538	-8097.008
2.570	-8163.918
2.587	-8122.681
2.590	-8115.615
2.628	-8144.770
2.572	-8116.184
2.585	-8078.055
2.584	-8119.776
2.518	-8121.406
2.524	-8141.155
2.549	-8064.143
2.457	-8106.585
2.514	-8117.983
2.438	-8143.145
2.513	-8109.074
2.508	-8117.816
2.512	-8121.724
2.566	-8077.398
2.602	-8122.850
2.620	-8112.033
2.553	-8147.165
2.574	-8126.190
2.589	-8148.604
2.540	-8138.354
2.577	-8089.985
2.584	-8133.605
2.693	-8170.507
2.545	-8124.385
2.750	-8106.714
