0	1.569
1	1.722
2	1.762
3	1.843
4	1.791
5	1.905
6	1.873
7	2.005
8	1.947
9	1.969
10	1.906
11	1.940
12	1.934
13	1.960
14	2.191
15	2.280
16	2.048
17	1.960
18	1.882
19	1.911
20	1.768
21	1.898
22	1.770
23	1.839
24	1.824
25	1.870
26	1.939
27	2.062
28	1.998
29	2.062
30	2.112
31	1.935
32	2.060
33	2.194
34	2.233
35	2.273
36	2.088
37	2.115
38	2.016
39	2.179
40	2.347
41	2.280
42	2.218
43	2.173
44	2.241
45	2.303
46	2.313
47	2.142
48	2.258
49	2.157
50	2.225
51	2.323
52	2.232
53	2.180
54	2.309
55	2.252
56	2.227
57	2.158
58	2.286
59	2.272
60	2.226
61	2.238
62	2.161
63	2.185
64	2.533
65	2.284
66	2.206
67	2.156
68	2.294
69	2.274
70	2.193
71	2.160
72	2.195
73	2.257
74	2.113
75	2.208
76	2.209
77	2.188
78	2.123
79	2.024
80	2.082
81	2.025
82	2.085
83	2.038
84	2.158
85	2.106
86	2.097
87	2.190
88	2.119
89	2.195
90	2.244
91	2.255
92	2.159
93	2.086
94	2.174
95	2.274
96	2.222
97	2.237
98	2.195
99	2.258
100	2.374
101	2.501
102	2.349
103	2.298
104	2.370
105	2.314
106	2.151
107	2.277
108	2.273
109	2.270
110	2.261
111	2.301
112	2.505
113	2.315
114	2.387
115	2.522
116	2.459
117	2.436
118	2.535
119	2.503
120	2.534
121	2.466
122	2.538
123	2.679
124	2.620
125	2.510
126	2.531
127	2.420
128	2.487
129	2.424
130	2.475
131	2.306
132	2.392
133	2.405
134	2.355
135	2.336
136	2.409
137	2.322
138	2.491
139	2.520
140	2.571
141	2.481
142	2.506
143	2.530
144	2.396
145	2.394
146	2.433
147	2.416
148	2.465
149	2.340
150	2.406
151	2.388
152	2.344
153	2.383
154	2.439
155	2.462
156	2.411
157	2.410
158	2.400
159	2.318
160	2.307
161	2.324
162	2.178
163	2.114
164	2.302
165	2.264
166	2.208
167	2.304
168	2.338
169	2.338
170	2.401
171	2.395
172	2.263
173	2.215
174	2.250
175	2.178
176	2.178
177	2.324
178	2.253
179	2.269
180	2.330
181	2.328
182	2.225
183	2.463
184	2.303
185	2.194
186	2.182
187	2.162
188	2.182
189	2.272
190	2.380
191	2.295
192	2.319
193	2.397
194	2.370
195	2.390
196	2.439
197	2.466
198	2.460
199	2.509
200	2.507
201	2.412
202	2.490
203	2.459
204	2.413
205	2.302
206	2.484
207	2.260
208	2.341
209	2.328
210	2.319
211	2.278
212	2.346
213	2.446
214	2.458
215	2.414
216	2.441
217	2.477
218	2.392
219	2.394
220	2.497
221	2.522
222	2.537
223	2.397
224	2.425
225	2.442
226	2.388
227	2.397
228	2.390
229	2.404
230	2.469
231	2.442
232	2.378
233	2.330
234	2.358
235	2.489
236	2.489
237	2.478
238	2.462
239	2.492
240	2.452
241	2.565
242	2.569
243	2.486
244	2.484
245	2.504
246	2.469
247	2.464
248	2.384
249	2.485
250	2.389
251	2.455
252	2.517
253	2.468
254	2.443
255	2.588
256	2.536
257	2.548
258	2.458
259	2.539
260	2.455
261	2.475
262	2.431
263	2.484
264	2.522
265	2.502
266	2.529
267	2.442
268	2.482
269	2.407
270	2.388
271	2.262
272	2.243
273	2.387
274	2.219
275	2.311
276	2.329
277	2.342
278	2.327
279	2.377
280	2.303
281	2.344
282	2.350
283	2.393
284	2.382
285	2.148
286	2.352
287	2.421
288	2.394
289	2.401
290	2.518
291	2.564
292	2.584
293	2.497
294	2.601
295	2.469
296	2.497
297	2.508
298	2.500
299	2.567
